feed_type,breast_used,breast_left_time,breast_right_time,bottle_ml,start_time_label,end_time_label
,,0,0,0,2018/05/12 15:35:00,
Bottle Formula,,0,0,90,2018/05/12 15:14:00,
,,0,0,0,2018/05/12 11:41:00,
Bottle Formula,,0,0,80,2018/05/12 10:05:32,
,,0,0,0,2018/05/12 09:45:00,
Bottle Breast Milk,,0,0,45,2018/05/12 09:42:58,
Bottle Formula,,0,0,45,2018/05/12 05:39:43,
,,0,0,0,2018/05/12 06:18:52,
Bottle Breast Milk,,0,0,60,2018/05/12 03:53:00,
Bottle Breast Milk,,0,0,60,2018/05/12 03:10:00,
,,0,0,0,2018/05/12 02:22:36,
Bottle Formula,,0,0,60,2018/05/12 01:15:00,
,,0,0,0,2018/05/11 22:37:00,
Bottle Formula,,0,0,90,2018/05/11 22:00:53,
,,0,0,0,2018/05/11 21:19:37,
Bottle Breast Milk,,0,0,55,2018/05/11 19:48:40,
Bottle Formula,,0,0,75,2018/05/11 19:15:29,
,,0,0,0,2018/05/11 19:12:58,
Bottle Breast Milk,,0,0,30,2018/05/11 18:15:00,
Bottle Breast Milk,,0,0,30,2018/05/11 17:00:56,
Bottle Formula,,0,0,95,2018/05/11 16:30:52,
,,0,0,0,2018/05/11 16:23:00,
Bottle Formula,,0,0,65,2018/05/11 13:45:15,
Bottle Breast Milk,,0,0,50,2018/05/11 13:20:30,
,,0,0,0,2018/05/11 12:49:32,
Bottle Breast Milk,,0,0,90,2018/05/11 11:00:16,
Bottle Formula,,0,0,40,2018/05/11 09:45:28,
,,0,0,0,2018/05/11 09:00:00,
Bottle Formula,,0,0,60,2018/05/11 08:51:17,
,,0,0,0,2018/05/11 05:45:00,
Bottle Formula,,0,0,10,2018/05/11 05:15:54,
Bottle Breast Milk,,0,0,60,2018/05/11 04:55:15,
Bottle Formula,,0,0,120,2018/05/11 02:40:53,
,,0,0,0,2018/05/11 02:12:00,
Bottle Breast Milk,,0,0,70,2018/05/10 23:23:00,
,,0,0,0,2018/05/10 22:00:20,
Bottle Breast Milk,,0,0,60,2018/05/10 21:10:35,
,,0,0,0,2018/05/10 20:31:38,
Bottle Formula,,0,0,65,2018/05/10 18:40:00,
Bottle Breast Milk,,0,0,120,2018/05/10 17:45:45,
,,0,0,0,2018/05/10 17:45:12,
,,0,0,0,2018/05/10 16:03:24,
Bottle Formula,,0,0,90,2018/05/10 16:00:45,
Bottle Formula,,0,0,90,2018/05/10 12:40:42,
,,0,0,0,2018/05/10 12:04:43,
Bottle Breast Milk,,0,0,90,2018/05/10 10:45:52,
,,0,0,0,2018/05/10 09:01:44,
Bottle Formula,,0,0,120,2018/05/10 07:30:01,
,,0,0,0,2018/05/10 05:15:03,
Bottle Formula,,0,0,75,2018/05/10 05:15:18,
Bottle Breast Milk,,0,0,100,2018/05/10 03:05:25,
,,0,0,0,2018/05/10 02:32:00,
,,0,0,0,2018/05/10 01:24:13,
Bottle Breast Milk,,0,0,70,2018/05/10 00:47:51,
,,0,0,0,2018/05/09 22:19:06,
,,0,0,0,2018/05/09 21:00:24,
Bottle Breast Milk,,0,0,120,2018/05/09 21:00:16,
Bottle Breast Milk,,0,0,120,2018/05/09 19:05:24,
,,0,0,0,2018/05/09 18:59:18,
,,0,0,0,2018/05/09 16:00:15,
Bottle Formula,,0,0,120,2018/05/09 13:30:25,
,,0,0,0,2018/05/09 13:23:05,
Bottle Formula,,0,0,60,2018/05/09 08:30:16,
Bottle Breast Milk,,0,0,120,2018/05/09 12:00:04,
,,0,0,0,2018/05/09 08:10:38,
Bottle Formula,,0,0,120,2018/05/09 05:00:21,
,,0,0,0,2018/05/09 05:35:00,
Bottle Formula,,0,0,120,2018/05/09 02:00:08,
,,0,0,0,2018/05/09 02:03:00,
,,0,0,0,2018/05/08 21:47:36,
Bottle Breast Milk,,0,0,60,2018/05/08 20:54:38,
Bottle Formula,,0,0,65,2018/05/08 20:37:42,
,,0,0,0,2018/05/08 20:04:23,
Bottle Formula,,0,0,60,2018/05/08 19:00:00,
Bottle Breast Milk,,0,0,90,2018/05/08 16:53:54,
,,0,0,0,2018/05/08 16:15:00,
,,0,0,0,2018/05/08 14:48:45,
Bottle Breast Milk,,0,0,55,2018/05/08 14:49:38,
Bottle Formula,,0,0,65,2018/05/08 14:30:03,
Bottle Breast Milk,,0,0,50,2018/05/08 10:00:16,
,,0,0,0,2018/05/08 10:38:17,
Bottle Formula,,0,0,60,2018/05/08 09:45:06,
Bottle Breast Milk,,0,0,50,2018/05/08 08:51:11,
,,0,0,0,2018/05/08 06:27:08,
Bottle Formula,,0,0,80,2018/05/08 05:45:38,
Bottle Breast Milk,,0,0,65,2018/05/08 04:24:51,
,,0,0,0,2018/05/08 02:42:00,
Bottle Formula,,0,0,120,2018/05/08 01:52:53,
,,0,0,0,2018/05/08 00:10:20,
Bottle Breast Milk,,0,0,90,2018/05/07 21:46:26,
,,0,0,0,2018/05/07 20:51:00,
Bottle Formula,,0,0,115,2018/05/07 20:05:05,
,,0,0,0,2018/05/07 18:30:21,
Bottle Formula,,0,0,5,2018/05/07 17:00:21,
Bottle Breast Milk,,0,0,30,2018/05/07 15:47:00,
Bottle Breast Milk,,0,0,35,2018/05/07 15:03:27,
,,0,0,0,2018/05/07 14:43:38,
Bottle Breast Milk,,0,0,20,2018/05/07 13:45:07,
,,0,0,0,2018/05/07 12:52:43,
Bottle Formula,,0,0,120,2018/05/07 12:25:14,
Bottle Breast Milk,,0,0,65,2018/05/07 09:50:58,
,,0,0,0,2018/05/07 09:39:01,
Bottle Formula,,0,0,65,2018/05/07 07:30:11,
Bottle Breast Milk,,0,0,100,2018/05/07 06:16:08,
,,0,0,0,2018/05/07 05:18:10,
Bottle Formula,,0,0,100,2018/05/07 02:30:01,
,,0,0,0,2018/05/07 00:56:00,
Bottle Breast Milk,,0,0,100,2018/05/06 23:54:44,
,,0,0,0,2018/05/06 22:28:00,
Bottle Formula,,0,0,65,2018/05/06 21:15:21,
,,0,0,0,2018/05/06 21:07:00,
Bottle Breast Milk,,0,0,95,2018/05/06 19:20:00,
,,0,0,0,2018/05/06 19:00:17,
Bottle Breast Milk,,0,0,60,2018/05/06 18:30:26,
,,0,0,0,2018/05/06 17:06:22,
Bottle Formula,,0,0,65,2018/05/06 16:55:04,
Bottle Breast Milk,,0,0,60,2018/05/06 16:25:12,
,,0,0,0,2018/05/06 13:29:52,
Bottle Formula,,0,0,65,2018/05/06 12:35:56,
,,0,0,0,2018/05/06 11:45:58,
,,0,0,0,2018/05/06 09:51:01,
Bottle Formula,,0,0,65,2018/05/06 09:20:14,
Bottle Breast Milk,,0,0,60,2018/05/06 08:30:00,
,,0,0,0,2018/05/06 05:44:00,
Bottle Formula,,0,0,35,2018/05/06 05:20:34,
Bottle Breast Milk,,0,0,65,2018/05/06 04:50:28,
,,0,0,0,2018/05/06 01:32:45,
Bottle Breast Milk,,0,0,35,2018/05/06 01:33:01,
Bottle Formula,,0,0,65,2018/05/06 01:32:55,
,,0,0,0,2018/05/05 22:28:00,
Bottle Formula,,0,0,65,2018/05/05 21:55:28,
Bottle Breast Milk,,0,0,80,2018/05/05 21:00:05,
Bottle Formula,,0,0,65,2018/05/05 19:30:47,
,,0,0,0,2018/05/05 19:20:53,
Bottle Formula,,0,0,10,2018/05/05 18:50:42,
Bottle Formula,,0,0,55,2018/05/05 18:30:37,
Bottle Breast Milk,,0,0,50,2018/05/05 17:23:04,
,,0,0,0,2018/05/05 16:43:39,
Bottle Formula,,0,0,65,2018/05/05 15:35:59,
Bottle Breast Milk,,0,0,20,2018/05/05 15:15:54,
,,0,0,0,2018/05/05 13:12:31,
Bottle Formula,,0,0,65,2018/05/05 13:10:39,
Bottle Breast Milk,,0,0,80,2018/05/05 12:06:34,
,,0,0,0,2018/05/05 11:47:09,
Bottle Breast Milk,,0,0,40,2018/05/05 11:00:17,
,,0,0,0,2018/05/05 10:04:39,
Bottle Formula,,0,0,35,2018/05/05 07:50:25,
,,0,0,0,2018/05/05 06:58:53,
Bottle Formula,,0,0,30,2018/05/05 07:10:23,
Bottle Breast Milk,,0,0,50,2018/05/05 05:45:00,
Bottle Breast Milk,,0,0,60,2018/05/05 04:10:00,
,,0,0,0,2018/05/05 02:45:46,
Bottle Formula,,0,0,65,2018/05/04 23:52:47,
,,0,0,0,2018/05/04 22:55:30,
Bottle Breast Milk,,0,0,55,2018/05/04 21:10:34,
,,0,0,0,2018/05/04 20:46:14,
Bottle Breast Milk,,0,0,60,2018/05/04 20:30:23,
,,0,0,0,2018/05/04 17:05:39,
Bottle Breast Milk,,0,0,60,2018/05/04 17:04:26,
Bottle Formula,,0,0,60,2018/05/04 14:32:43,
,,0,0,0,2018/05/04 13:41:19,
Bottle Formula,,0,0,60,2018/05/04 12:00:36,
,,0,0,0,2018/05/04 11:29:55,
Bottle Formula,,0,0,5,2018/05/04 11:30:06,
Bottle Breast Milk,,0,0,100,2018/05/04 09:09:08,
,,0,0,0,2018/05/04 07:01:26,
Bottle Formula,,0,0,65,2018/05/04 05:00:04,
,,0,0,0,2018/05/04 04:28:27,
Bottle Breast Milk,,0,0,35,2018/05/04 02:59:52,
Bottle Breast Milk,,0,0,70,2018/05/04 00:45:18,
,,0,0,0,2018/05/04 01:04:15,
Bottle Formula,,0,0,60,2018/05/03 23:40:00,
,,0,0,0,2018/05/03 22:00:03,
Bottle Breast Milk,,0,0,40,2018/05/03 21:08:03,
Bottle Breast Milk,,0,0,40,2018/05/03 20:50:49,
,,0,0,0,2018/05/03 20:46:44,
Bottle Formula,,0,0,30,2018/05/03 18:32:17,
,,0,0,0,2018/05/03 18:25:18,
Bottle Formula,,0,0,65,2018/05/03 17:25:23,
Bottle Breast Milk,,0,0,60,2018/05/03 15:20:33,
,,0,0,0,2018/05/03 14:30:48,
Bottle Breast Milk,,0,0,55,2018/05/03 14:30:03,
,,0,0,0,2018/05/03 12:21:44,
Bottle Formula,,0,0,65,2018/05/03 12:05:34,
Bottle Formula,,0,0,65,2018/05/03 10:15:23,
Bottle Breast Milk,,0,0,40,2018/05/03 08:00:04,
,,0,0,0,2018/05/03 08:16:00,
Bottle Breast Milk,,0,0,70,2018/05/03 05:45:54,
,,0,0,0,2018/05/03 05:15:50,
Bottle Breast Milk,,0,0,65,2018/05/03 03:17:51,
,,0,0,0,2018/05/03 01:30:22,
Bottle Breast Milk,,0,0,35,2018/05/03 01:29:10,
Bottle Formula,,0,0,65,2018/05/03 00:00:09,
,,0,0,0,2018/05/02 22:22:18,
Bottle Breast Milk,,0,0,50,2018/05/02 21:15:30,
,,0,0,0,2018/05/02 20:45:38,
Bottle Breast Milk,,0,0,65,2018/05/02 20:00:36,
Bottle Formula,,0,0,30,2018/05/02 18:45:06,
,,0,0,0,2018/05/02 17:52:40,
Bottle Formula,,0,0,35,2018/05/02 17:45:09,
Bottle Formula,,0,0,65,2018/05/02 16:15:53,
Bottle Breast Milk,,0,0,50,2018/05/02 15:13:07,
,,0,0,0,2018/05/02 14:32:58,
Bottle Breast Milk,,0,0,70,2018/05/02 13:20:19,
Bottle Formula,,0,0,65,2018/05/02 11:30:29,
,,0,0,0,2018/05/02 11:30:30,
Bottle Breast Milk,,0,0,55,2018/05/02 10:35:48,
,,0,0,0,2018/05/02 08:14:58,
Bottle Formula,,0,0,75,2018/05/02 07:45:41,
,,0,0,0,2018/05/02 05:12:15,
Bottle Breast Milk,,0,0,105,2018/05/02 04:36:36,
,,0,0,0,2018/05/02 01:50:08,
Bottle Formula,,0,0,100,2018/05/02 01:00:16,
Bottle Breast Milk,,0,0,10,2018/05/01 22:25:00,
,,0,0,0,2018/05/01 21:54:53,
Bottle Formula,,0,0,65,2018/05/01 21:24:36,
Bottle Breast Milk,,0,0,30,2018/05/01 20:27:27,
Bottle Breast Milk,,0,0,30,2018/05/01 20:00:16,
,,0,0,0,2018/05/01 19:55:49,
Bottle Formula,,0,0,65,2018/05/01 19:15:29,
,,0,0,0,2018/05/01 17:53:04,
Bottle Formula,,0,0,65,2018/05/01 17:49:37,
Bottle Breast Milk,,0,0,80,2018/05/01 15:57:02,
,,0,0,0,2018/05/01 15:02:25,
,,0,0,0,2018/05/01 14:30:35,
Bottle Formula,,0,0,65,2018/05/01 12:32:57,
,,0,0,0,2018/05/01 11:30:23,
Bottle Formula,,0,0,65,2018/05/01 10:30:53,
Bottle Breast Milk,,0,0,60,2018/05/01 10:01:24,
,,0,0,0,2018/05/01 09:15:20,
Bottle Breast Milk,,0,0,120,2018/05/01 07:00:57,
,,0,0,0,2018/05/01 05:32:05,
Bottle Formula,,0,0,65,2018/05/01 04:21:13,
,,0,0,0,2018/05/01 02:03:22,
Bottle Breast Milk,,0,0,55,2018/05/01 01:50:31,
,,0,0,0,2018/04/30 22:15:10,
Bottle Formula,,0,0,65,2018/04/30 22:20:03,
Bottle Formula,,0,0,65,2018/04/30 21:20:55,
Bottle Breast Milk,,0,0,65,2018/04/30 20:55:39,
,,0,0,0,2018/04/30 20:19:01,
Bottle Formula,,0,0,65,2018/04/30 19:15:24,
Bottle Breast Milk,,0,0,60,2018/04/30 18:40:10,
,,0,0,0,2018/04/30 17:37:32,
Bottle Breast Milk,,0,0,80,2018/04/30 16:30:30,
Bottle Formula,,0,0,65,2018/04/30 14:20:23,
,,0,0,0,2018/04/30 13:04:48,
Bottle Formula,,0,0,65,2018/04/30 11:30:03,
,,0,0,0,2018/04/30 11:13:00,
Bottle Formula,,0,0,65,2018/04/30 10:30:51,
,,0,0,0,2018/04/30 09:12:00,
Bottle Formula,,0,0,65,2018/04/30 06:30:00,
Bottle Breast Milk,,0,0,85,2018/04/30 07:30:48,
,,0,0,0,2018/04/30 06:16:43,
Bottle Breast Milk,,0,0,90,2018/04/30 03:00:56,
Bottle Formula,,0,0,60,2018/04/30 02:00:43,
,,0,0,0,2018/04/30 02:00:33,
Bottle Formula,,0,0,60,2018/04/29 23:25:00,
Bottle Breast Milk,,0,0,60,2018/04/29 23:00:00,
,,0,0,0,2018/04/29 21:50:01,
Bottle Breast Milk,,0,0,60,2018/04/29 21:15:30,
,,0,0,0,2018/04/29 19:40:13,
Bottle Breast Milk,,0,0,50,2018/04/29 19:15:10,
Bottle Breast Milk,,0,0,70,2018/04/29 18:45:47,
,,0,0,0,2018/04/29 16:12:17,
Bottle Formula,,0,0,70,2018/04/29 14:20:34,
,,0,0,0,2018/04/29 12:18:39,
Bottle Formula,,0,0,70,2018/04/29 11:30:32,
Bottle Formula,,0,0,30,2018/04/29 10:44:53,
Bottle Breast Milk,,0,0,40,2018/04/29 09:35:00,
,,0,0,0,2018/04/29 08:34:58,
Bottle Breast Milk,,0,0,110,2018/04/29 06:00:29,
,,0,0,0,2018/04/29 04:00:15,
Bottle Formula,,0,0,65,2018/04/29 03:33:21,
,,0,0,0,2018/04/29 01:41:35,
Bottle Breast Milk,,0,0,60,2018/04/29 01:40:07,
,,0,0,0,2018/04/28 22:16:26,
Bottle Formula,,0,0,65,2018/04/28 22:10:39,
Breast Timer,L,300,0,0,2018/04/28 22:03:14,
Bottle Breast Milk,,0,0,65,2018/04/28 21:15:00,
Bottle Breast Milk,,0,0,50,2018/04/28 19:50:32,
,,0,0,0,2018/04/28 19:27:05,
Bottle Formula,,0,0,30,2018/04/28 16:00:45,
Bottle Breast Milk,,0,0,65,2018/04/28 18:47:49,
,,0,0,0,2018/04/28 16:10:18,
Bottle Formula,,0,0,35,2018/04/28 15:30:20,
Bottle Formula,,0,0,65,2018/04/28 14:32:56,
,,0,0,0,2018/04/28 12:15:02,
Bottle Formula,,0,0,65,2018/04/28 12:15:49,
Bottle Breast Milk,,0,0,115,2018/04/28 11:00:29,
,,0,0,0,2018/04/28 09:37:37,
,,0,0,0,2018/04/28 07:54:20,
Bottle Formula,,0,0,95,2018/04/28 07:50:09,
Bottle Formula,,0,0,35,2018/04/28 05:30:01,
Bottle Breast Milk,,0,0,40,2018/04/28 05:00:01,
,,0,0,0,2018/04/28 04:37:22,
Bottle Breast Milk,,0,0,110,2018/04/28 03:50:34,
,,0,0,0,2018/04/28 02:38:01,
Bottle Breast Milk,,0,0,30,2018/04/28 01:30:00,
Bottle Formula,,0,0,60,2018/04/28 01:30:00,
,,0,0,0,2018/04/27 22:47:05,
Bottle Formula,,0,0,65,2018/04/27 22:20:13,
Breast Input,R,0,1500,0,2018/04/27 21:50:16,
,,0,0,0,2018/04/27 19:20:39,
Bottle Breast Milk,,0,0,65,2018/04/27 16:48:27,
Bottle Breast Milk,,0,0,15,2018/04/27 16:30:22,
,,0,0,0,2018/04/27 16:26:55,
Bottle Formula,,0,0,30,2018/04/27 13:30:00,
,,0,0,0,2018/04/27 13:40:31,
Bottle Breast Milk,,0,0,80,2018/04/27 12:30:27,
Breast Timer,R,0,540,0,2018/04/27 12:26:13,
,,0,0,0,2018/04/27 11:50:20,
Bottle Formula,,0,0,60,2018/04/27 10:00:00,
Bottle Formula,,0,0,30,2018/04/27 09:30:00,
,,0,0,0,2018/04/27 07:23:15,
Bottle Breast Milk,,0,0,95,2018/04/27 06:45:04,
Bottle Formula,,0,0,55,2018/04/27 04:30:59,
,,0,0,0,2018/04/27 04:02:59,
,,0,0,0,2018/04/27 01:09:43,
Bottle Formula,,0,0,10,2018/04/27 01:09:54,
Bottle Formula,,0,0,55,2018/04/26 23:00:00,
Bottle Breast Milk,,0,0,35,2018/04/26 22:16:54,
,,0,0,0,2018/04/26 21:55:52,
Bottle Breast Milk,,0,0,85,2018/04/26 21:40:09,
Bottle Breast Milk,,0,0,30,2018/04/26 20:00:36,
,,0,0,0,2018/04/26 19:45:31,
Bottle Breast Milk,,0,0,5,2018/04/26 19:35:10,
Breast Input,R,0,900,0,2018/04/26 19:15:46,
Bottle Breast Milk,,0,0,75,2018/04/26 18:44:14,
Bottle Breast Milk,,0,0,45,2018/04/26 17:55:41,
,,0,0,0,2018/04/26 17:05:15,
,,0,0,0,2018/04/26 13:38:21,
Bottle Formula,,0,0,65,2018/04/26 13:38:26,
,,0,0,0,2018/04/26 12:30:38,
Bottle Formula,,0,0,65,2018/04/26 10:55:25,
Breast Input,L,420,0,0,2018/04/26 10:30:47,
,,0,0,0,2018/04/26 10:38:31,
Bottle Formula,,0,0,65,2018/04/26 07:49:36,
Bottle Breast Milk,,0,0,35,2018/04/26 06:29:19,
,,0,0,0,2018/04/26 06:13:42,
Bottle Breast Milk,,0,0,60,2018/04/26 05:44:35,
,,0,0,0,2018/04/26 04:17:06,
Bottle Breast Milk,,0,0,55,2018/04/26 02:00:33,
Bottle Breast Milk,,0,0,30,2018/04/26 01:35:07,
,,0,0,0,2018/04/26 01:12:04,
Bottle Breast Milk,,0,0,60,2018/04/25 23:25:00,
Bottle Formula,,0,0,65,2018/04/25 21:35:46,
,,0,0,0,2018/04/25 21:36:04,
Bottle Formula,,0,0,65,2018/04/25 20:10:32,
Bottle Formula,,0,0,65,2018/04/25 19:00:08,
Bottle Breast Milk,,0,0,25,2018/04/25 18:45:55,
,,0,0,0,2018/04/25 18:14:59,
Breast Input,L,600,0,0,2018/04/25 18:00:43,
Bottle Breast Milk,,0,0,40,2018/04/25 18:10:26,
,,0,0,0,2018/04/25 15:35:53,
Bottle Formula,,0,0,65,2018/04/25 14:30:23,
Bottle Breast Milk,,0,0,30,2018/04/25 13:38:03,
Bottle Breast Milk,,0,0,45,2018/04/25 10:36:15,
,,0,0,0,2018/04/25 13:16:58,
Breast Timer,R,0,600,0,2018/04/25 13:08:10,
,,0,0,0,2018/04/25 11:55:20,
,,0,0,0,2018/04/25 09:38:30,
Bottle Breast Milk,,0,0,40,2018/04/25 06:49:45,
,,0,0,0,2018/04/25 06:30:33,
Bottle Formula,,0,0,65,2018/04/25 05:55:05,
Bottle Breast Milk,,0,0,45,2018/04/25 03:36:08,
,,0,0,0,2018/04/25 03:11:48,
Bottle Breast Milk,,0,0,40,2018/04/25 03:11:59,
Bottle Breast Milk,,0,0,20,2018/04/25 00:13:52,
Bottle Breast Milk,,0,0,60,2018/04/25 00:00:16,
,,0,0,0,2018/04/24 23:45:04,
Bottle Formula,,0,0,90,2018/04/24 22:01:25,
,,0,0,0,2018/04/24 21:30:24,
Bottle Breast Milk,,0,0,70,2018/04/24 19:15:08,
Bottle Formula,,0,0,40,2018/04/24 15:45:43,
,,0,0,0,2018/04/24 18:44:28,
,,0,0,0,2018/04/24 15:30:02,
Bottle Formula,,0,0,125,2018/04/24 12:15:37,
,,0,0,0,2018/04/24 12:19:25,
Breast Input,N,420,600,0,2018/04/24 11:53:04,
,,0,0,0,2018/04/24 10:18:29,
Bottle Breast Milk,,0,0,100,2018/04/24 09:00:34,
,,0,0,0,2018/04/24 07:15:22,
,,0,0,0,2018/04/24 04:07:06,
Bottle Formula,,0,0,100,2018/04/24 04:06:53,
,,0,0,0,2018/04/24 00:10:17,
Bottle Formula,,0,0,115,2018/04/24 00:00:00,
Bottle Formula,,0,0,100,2018/04/23 21:00:49,
,,0,0,0,2018/04/23 20:29:27,
,,0,0,0,2018/04/23 18:25:16,
Bottle Formula,,0,0,70,2018/04/23 17:03:00,
Breast Input,R,0,300,0,2018/04/23 16:45:01,
,,0,0,0,2018/04/23 15:45:17,
,,0,0,0,2018/04/23 13:55:05,
Breast Input,R,0,900,0,2018/04/23 13:25:50,
,,0,0,0,2018/04/23 11:52:44,
Breast Input,N,900,180,0,2018/04/23 11:00:03,
,,0,0,0,2018/04/23 09:30:00,
,,0,0,0,2018/04/23 06:36:22,
Bottle Formula,,0,0,110,2018/04/23 06:30:31,
Bottle Formula,,0,0,100,2018/04/23 02:30:06,
,,0,0,0,2018/04/23 03:13:32,
Bottle Formula,,0,0,100,2018/04/23 01:25:39,
,,0,0,0,2018/04/23 00:11:41,
Bottle Formula,,0,0,110,2018/04/22 21:00:08,
,,0,0,0,2018/04/22 20:50:56,
,,0,0,0,2018/04/22 18:33:02,
Bottle Formula,,0,0,135,2018/04/22 16:22:38,
,,0,0,0,2018/04/22 16:50:28,
,,0,0,0,2018/04/22 15:49:10,
Breast Timer,R,0,360,0,2018/04/22 15:25:56,
Breast Timer,L,1200,0,0,2018/04/22 13:43:48,
,,0,0,0,2018/04/22 11:50:12,
Bottle Formula,,0,0,40,2018/04/22 12:10:36,
Bottle Breast Milk,,0,0,80,2018/04/22 11:15:48,
,,0,0,0,2018/04/22 09:05:14,
,,0,0,0,2018/04/22 06:59:06,
Bottle Formula,,0,0,110,2018/04/22 06:50:15,
,,0,0,0,2018/04/22 04:10:03,
Bottle Formula,,0,0,110,2018/04/22 03:00:00,
,,0,0,0,2018/04/22 01:07:56,
Bottle Formula,,0,0,60,2018/04/21 21:30:26,
Bottle Formula,,0,0,35,2018/04/21 23:00:00,
Bottle Formula,,0,0,30,2018/04/21 22:45:00,
,,0,0,0,2018/04/21 21:32:11,
Bottle Formula,,0,0,40,2018/04/21 19:30:38,
,,0,0,0,2018/04/21 19:15:44,
Bottle Formula,,0,0,30,2018/04/21 19:00:32,
Bottle Formula,,0,0,40,2018/04/21 18:26:09,
Breast Timer,L,600,1260,0,2018/04/21 18:26:47,
,,0,0,0,2018/04/21 19:08:37,
,,0,0,0,2018/04/21 15:14:38,
Bottle Formula,,0,0,100,2018/04/21 13:30:00,
,,0,0,0,2018/04/21 12:12:32,
Bottle Formula,,0,0,100,2018/04/21 12:10:20,
,,0,0,0,2018/04/21 08:59:51,
,,0,0,0,2018/04/21 07:30:45,
Bottle Breast Milk,,0,0,50,2018/04/21 07:30:45,
