feed_type,breast_used,breast_left_time,breast_right_time,bottle_ml,start_time_label,end_time_label
,,0,0,0,2018/04/21 04:37:51,
,,0,0,0,2018/04/21 04:18:38,
Bottle Formula,,0,0,90,2018/04/21 04:00:15,
,,0,0,0,2018/04/21 03:46:20,
,,0,0,0,2018/04/21 00:05:39,
Bottle Formula,,0,0,70,2018/04/21 00:35:00,
Bottle Breast Milk,,0,0,60,2018/04/20 23:40:59,
,,0,0,0,2018/04/20 21:24:57,
Bottle Formula,,0,0,65,2018/04/20 21:00:21,
,,0,0,0,2018/04/20 21:02:28,
Bottle Formula,,0,0,90,2018/04/20 19:10:30,
Bottle Formula,,0,0,10,2018/04/20 16:00:58,
Bottle Breast Milk,,0,0,80,2018/04/20 14:46:40,
Bottle Breast Milk,,0,0,15,2018/04/20 17:00:18,
,,0,0,0,2018/04/20 18:18:52,
,,0,0,0,2018/04/20 15:15:11,
,,0,0,0,2018/04/20 14:20:22,
,,0,0,0,2018/04/20 12:11:03,
Bottle Formula,,0,0,30,2018/04/20 12:10:00,
Bottle Breast Milk,,0,0,80,2018/04/20 10:50:38,
,,0,0,0,2018/04/20 09:26:52,
Bottle Formula,,0,0,130,2018/04/20 08:45:04,
Bottle Breast Milk,,0,0,40,2018/04/20 06:50:29,
,,0,0,0,2018/04/20 06:10:56,
Bottle Breast Milk,,0,0,100,2018/04/20 04:40:00,
,,0,0,0,2018/04/20 03:09:03,
,,0,0,0,2018/04/20 01:10:47,
Bottle Formula,,0,0,130,2018/04/20 01:10:00,
,,0,0,0,2018/04/20 01:05:48,
,,0,0,0,2018/04/19 21:12:42,
Bottle Formula,,0,0,60,2018/04/19 21:30:13,
Bottle Breast Milk,,0,0,100,2018/04/19 19:40:40,
,,0,0,0,2018/04/19 17:55:04,
Bottle Formula,,0,0,100,2018/04/19 16:45:37,
,,0,0,0,2018/04/19 15:15:08,
Bottle Formula,,0,0,40,2018/04/19 14:20:00,
Bottle Breast Milk,,0,0,50,2018/04/19 13:10:00,
,,0,0,0,2018/04/19 11:41:34,
Bottle Formula,,0,0,70,2018/04/19 11:40:00,
Bottle Breast Milk,,0,0,70,2018/04/19 10:45:44,
,,0,0,0,2018/04/19 10:32:22,
,,0,0,0,2018/04/19 10:11:13,
,,0,0,0,2018/04/19 09:41:31,
Bottle Formula,,0,0,80,2018/04/19 09:00:07,
,,0,0,0,2018/04/19 04:32:15,
Bottle Formula,,0,0,85,2018/04/19 04:30:25,
Bottle Formula,,0,0,120,2018/04/19 01:30:03,
Bottle Breast Milk,,0,0,50,2018/04/19 01:00:00,
Bottle Formula,,0,0,70,2018/04/19 01:00:00,
,,0,0,0,2018/04/19 01:10:04,
,,0,0,0,2018/04/19 00:51:15,
,,0,0,0,2018/04/19 00:22:41,
,,0,0,0,2018/04/18 21:36:50,
,,0,0,0,2018/04/18 21:00:16,
Bottle Formula,,0,0,60,2018/04/18 21:20:47,
Bottle Formula,,0,0,30,2018/04/18 20:00:27,
Bottle Formula,,0,0,25,2018/04/18 19:35:07,
Bottle Breast Milk,,0,0,50,2018/04/18 19:05:50,
,,0,0,0,2018/04/18 18:18:09,
Bottle Breast Milk,,0,0,120,2018/04/18 17:15:55,
,,0,0,0,2018/04/18 15:10:47,
Bottle Formula,,0,0,20,2018/04/18 13:45:02,
Bottle Breast Milk,,0,0,60,2018/04/18 12:50:37,
,,0,0,0,2018/04/18 12:09:49,
Bottle Formula,,0,0,50,2018/04/18 12:00:47,
Bottle Breast Milk,,0,0,60,2018/04/18 09:55:29,
,,0,0,0,2018/04/18 09:14:04,
Bottle Formula,,0,0,110,2018/04/18 09:10:37,
,,0,0,0,2018/04/18 05:10:01,
Bottle Formula,,0,0,70,2018/04/18 05:25:12,
Bottle Breast Milk,,0,0,80,2018/04/18 04:05:25,
,,0,0,0,2018/04/18 02:35:08,
Bottle Formula,,0,0,95,2018/04/18 00:30:00,
,,0,0,0,2018/04/17 22:20:35,
Bottle Breast Milk,,0,0,65,2018/04/17 21:30:59,
,,0,0,0,2018/04/17 19:30:34,
Bottle Breast Milk,,0,0,35,2018/04/17 18:15:03,
,,0,0,0,2018/04/17 16:45:34,
Bottle Breast Milk,,0,0,40,2018/04/17 15:50:17,
Bottle Breast Milk,,0,0,50,2018/04/17 13:30:05,
,,0,0,0,2018/04/17 13:28:09,
Breast Timer,R,720,240,0,2018/04/17 12:48:16,
,,0,0,0,2018/04/17 10:50:16,
Bottle Breast Milk,,0,0,100,2018/04/17 02:00:41,
,,0,0,0,2018/04/17 08:00:17,
Bottle Formula,,0,0,100,2018/04/17 08:00:42,
Bottle Breast Milk,,0,0,75,2018/04/17 05:30:53,
,,0,0,0,2018/04/17 04:39:09,
Bottle Formula,,0,0,80,2018/04/17 02:00:10,
,,0,0,0,2018/04/17 02:52:58,
,,0,0,0,2018/04/16 21:55:46,
Bottle Formula,,0,0,30,2018/04/16 21:30:15,
Bottle Breast Milk,,0,0,80,2018/04/16 21:15:18,
,,0,0,0,2018/04/16 19:45:45,
Bottle Breast Milk,,0,0,15,2018/04/16 18:30:29,
Bottle Formula,,0,0,40,2018/04/16 19:05:14,
,,0,0,0,2018/04/16 16:57:55,
Bottle Formula,,0,0,45,2018/04/16 15:00:56,
,,0,0,0,2018/04/16 15:10:11,
,,0,0,0,2018/04/16 14:05:11,
Bottle Formula,,0,0,80,2018/04/16 13:30:30,
Bottle Formula,,0,0,50,2018/04/16 11:15:26,
,,0,0,0,2018/04/16 10:44:08,
Bottle Breast Milk,,0,0,55,2018/04/16 07:30:53,
,,0,0,0,2018/04/16 07:29:35,
Bottle Breast Milk,,0,0,70,2018/04/16 06:45:43,
,,0,0,0,2018/04/16 02:25:19,
Bottle Breast Milk,,0,0,45,2018/04/16 02:00:32,
Bottle Formula,,0,0,60,2018/04/16 02:00:19,
,,0,0,0,2018/04/15 22:00:58,
Bottle Formula,,0,0,70,2018/04/15 21:30:27,
Breast Timer,R,0,600,0,2018/04/15 20:53:40,
Bottle Breast Milk,,0,0,60,2018/04/15 20:04:08,
Bottle Formula,,0,0,80,2018/04/15 19:25:10,
,,0,0,0,2018/04/15 18:45:30,
Bottle Breast Milk,,0,0,70,2018/04/15 15:30:51,
,,0,0,0,2018/04/15 15:03:04,
Bottle Formula,,0,0,60,2018/04/15 13:15:22,
Bottle Breast Milk,,0,0,30,2018/04/15 13:15:14,
,,0,0,0,2018/04/15 12:00:31,
Breast Timer,L,600,0,0,2018/04/15 11:28:08,
Breast Input,L,600,0,0,2018/04/15 10:30:19,
Bottle Breast Milk,,0,0,35,2018/04/15 07:46:33,
,,0,0,0,2018/04/15 07:00:50,
Bottle Breast Milk,,0,0,25,2018/04/15 07:10:59,
,,0,0,0,2018/04/15 04:00:25,
Bottle Breast Milk,,0,0,80,2018/04/15 02:45:21,
Bottle Formula,,0,0,60,2018/04/15 00:10:55,
,,0,0,0,2018/04/15 00:13:33,
,,0,0,0,2018/04/14 20:17:13,
,,0,0,0,2018/04/14 20:17:50,
Bottle Breast Milk,,0,0,60,2018/04/14 19:10:37,
,,0,0,0,2018/04/14 17:00:17,
Bottle Breast Milk,,0,0,70,2018/04/14 17:15:52,
Bottle Breast Milk,,0,0,45,2018/04/14 15:30:39,
,,0,0,0,2018/04/14 13:56:34,
Bottle Formula,,0,0,50,2018/04/14 11:45:00,
,,0,0,0,2018/04/14 11:15:48,
Bottle Formula,,0,0,5,2018/04/14 11:30:00,
Breast Input,N,60,600,0,2018/04/14 10:50:57,
Bottle Formula,,0,0,10,2018/04/14 11:00:54,
Bottle Formula,,0,0,50,2018/04/14 09:45:20,
Bottle Breast Milk,,0,0,30,2018/04/14 08:45:10,
,,0,0,0,2018/04/14 06:21:29,
Bottle Breast Milk,,0,0,60,2018/04/14 05:30:46,
,,0,0,0,2018/04/14 04:08:43,
Bottle Breast Milk,,0,0,60,2018/04/14 04:08:48,
Bottle Breast Milk,,0,0,60,2018/04/14 01:55:38,
,,0,0,0,2018/04/14 01:17:59,
,,0,0,0,2018/04/13 21:19:06,
Bottle Formula,,0,0,60,2018/04/13 20:55:45,
Bottle Formula,,0,0,60,2018/04/13 20:30:35,
Breast Timer,R,720,240,0,2018/04/13 18:38:29,
,,0,0,0,2018/04/13 16:00:54,
Bottle Formula,,0,0,60,2018/04/13 15:35:25,
Bottle Breast Milk,,0,0,60,2018/04/13 15:10:10,
,,0,0,0,2018/04/13 12:55:19,
Breast Timer,R,0,420,0,2018/04/13 12:47:42,
,,0,0,0,2018/04/13 12:27:33,
Bottle Breast Milk,,0,0,80,2018/04/13 11:30:16,
Breast Input,L,480,0,0,2018/04/13 10:41:57,
Bottle Formula,,0,0,90,2018/04/13 09:30:31,
,,0,0,0,2018/04/13 08:30:52,
Bottle Breast Milk,,0,0,30,2018/04/13 04:14:30,
Bottle Formula,,0,0,30,2018/04/13 04:35:14,
,,0,0,0,2018/04/13 04:34:27,
Bottle Breast Milk,,0,0,35,2018/04/13 04:10:05,
,,0,0,0,2018/04/13 01:24:25,
Bottle Formula,,0,0,80,2018/04/13 01:10:07,
,,0,0,0,2018/04/12 20:59:36,
Bottle Breast Milk,,0,0,40,2018/04/12 19:30:18,
Bottle Formula,,0,0,80,2018/04/12 17:40:53,
,,0,0,0,2018/04/12 16:55:50,
Breast Timer,R,360,300,0,2018/04/12 16:28:18,
,,0,0,0,2018/04/12 16:10:20,
Bottle Formula,,0,0,80,2018/04/12 16:10:32,
Bottle Breast Milk,,0,0,35,2018/04/12 14:30:11,
Bottle Formula,,0,0,60,2018/04/12 13:30:53,
Bottle Breast Milk,,0,0,15,2018/04/12 13:00:31,
,,0,0,0,2018/04/12 12:08:37,
Bottle Formula,,0,0,120,2018/04/12 10:15:12,
,,0,0,0,2018/04/12 08:54:53,
Bottle Breast Milk,,0,0,40,2018/04/12 05:35:16,
,,0,0,0,2018/04/12 05:07:26,
Bottle Breast Milk,,0,0,80,2018/04/12 05:07:53,
,,0,0,0,2018/04/12 02:34:09,
Bottle Formula,,0,0,60,2018/04/12 02:30:20,
Bottle Formula,,0,0,100,2018/04/11 23:30:15,
,,0,0,0,2018/04/11 23:28:58,
,,0,0,0,2018/04/11 21:12:18,
Bottle Breast Milk,,0,0,70,2018/04/11 20:40:55,
Bottle Formula,,0,0,40,2018/04/11 20:10:39,
,,0,0,0,2018/04/11 18:40:23,
Bottle Breast Milk,,0,0,50,2018/04/11 18:12:59,
Bottle Formula,,0,0,70,2018/04/11 16:15:47,
,,0,0,0,2018/04/11 14:46:22,
Bottle Formula,,0,0,40,2018/04/11 13:10:59,
,,0,0,0,2018/04/11 12:19:49,
Bottle Formula,,0,0,60,2018/04/11 12:05:24,
Breast Timer,L,480,0,0,2018/04/11 11:52:56,
,,0,0,0,2018/04/11 07:41:14,
Bottle Formula,,0,0,50,2018/04/11 05:21:59,
,,0,0,0,2018/04/11 02:57:44,
Bottle Breast Milk,,0,0,60,2018/04/11 02:55:13,
,,0,0,0,2018/04/11 00:03:50,
Bottle Formula,,0,0,90,2018/04/11 00:05:26,
,,0,0,0,2018/04/10 21:26:10,
Bottle Breast Milk,,0,0,60,2018/04/10 21:00:49,
Bottle Breast Milk,,0,0,20,2018/04/10 20:20:22,
Bottle Breast Milk,,0,0,40,2018/04/10 20:00:08,
,,0,0,0,2018/04/10 19:12:55,
Bottle Formula,,0,0,65,2018/04/10 17:50:18,
,,0,0,0,2018/04/10 15:18:21,
Bottle Breast Milk,,0,0,40,2018/04/10 14:00:38,
Bottle Breast Milk,,0,0,15,2018/04/10 13:45:44,
,,0,0,0,2018/04/10 12:17:11,
Bottle Formula,,0,0,70,2018/04/10 11:09:54,
,,0,0,0,2018/04/10 09:52:35,
Bottle Formula,,0,0,60,2018/04/10 07:10:49,
,,0,0,0,2018/04/10 07:10:02,
Bottle Breast Milk,,0,0,45,2018/04/10 03:30:11,
,,0,0,0,2018/04/10 03:11:45,
Bottle Formula,,0,0,50,2018/04/10 03:10:48,
Bottle Formula,,0,0,80,2018/04/09 23:45:25,
,,0,0,0,2018/04/09 22:10:50,
Bottle Breast Milk,,0,0,45,2018/04/09 21:25:58,
Breast Timer,R,0,300,0,2018/04/09 21:25:28,
Bottle Breast Milk,,0,0,40,2018/04/09 21:00:26,
,,0,0,0,2018/04/09 19:38:36,
Bottle Breast Milk,,0,0,40,2018/04/09 18:15:56,
,,0,0,0,2018/04/09 17:21:08,
Bottle Formula,,0,0,60,2018/04/09 13:00:08,
Bottle Breast Milk,,0,0,20,2018/04/09 12:00:23,
,,0,0,0,2018/04/09 10:07:03,
Bottle Breast Milk,,0,0,55,2018/04/09 09:15:25,
Bottle Breast Milk,,0,0,10,2018/04/09 08:50:10,
,,0,0,0,2018/04/09 06:15:04,
Bottle Breast Milk,,0,0,60,2018/04/09 06:18:38,
Bottle Breast Milk,,0,0,35,2018/04/09 03:30:27,
,,0,0,0,2018/04/09 02:10:05,
Bottle Breast Milk,,0,0,70,2018/04/09 01:45:10,
Bottle Breast Milk,,0,0,5,2018/04/08 22:40:47,
,,0,0,0,2018/04/08 21:55:06,
Bottle Breast Milk,,0,0,20,2018/04/08 21:20:36,
Bottle Breast Milk,,0,0,60,2018/04/08 19:40:22,
,,0,0,0,2018/04/08 16:49:28,
Bottle Breast Milk,,0,0,60,2018/04/08 16:00:58,
Bottle Breast Milk,,0,0,60,2018/04/08 14:50:07,
Breast Timer,R,1620,2220,0,2018/04/08 12:22:52,
Bottle Breast Milk,,0,0,80,2018/04/08 09:29:01,
,,0,0,0,2018/04/08 09:17:43,
Bottle Breast Milk,,0,0,60,2018/04/08 06:00:21,
,,0,0,0,2018/04/08 05:43:50,
,,0,0,0,2018/04/08 01:57:21,
Bottle Breast Milk,,0,0,30,2018/04/08 01:20:28,
Bottle Breast Milk,,0,0,70,2018/04/07 23:15:03,
Breast Input,N,2700,2700,0,2018/04/07 20:15:57,
Bottle Breast Milk,,0,0,10,2018/04/07 16:45:48,
,,0,0,0,2018/04/07 16:44:48,
Bottle Formula,,0,0,15,2018/04/07 13:00:39,
Bottle Breast Milk,,0,0,30,2018/04/07 12:00:00,
Bottle Breast Milk,,0,0,40,2018/04/07 15:30:11,
,,0,0,0,2018/04/07 13:06:26,
,,0,0,0,2018/04/07 08:09:25,
Bottle Breast Milk,,0,0,60,2018/04/07 07:03:31,
Breast Timer,R,0,2160,0,2018/04/07 06:47:38,
Bottle Breast Milk,,0,0,30,2018/04/07 02:40:13,
Bottle Breast Milk,,0,0,50,2018/04/07 01:26:46,
,,0,0,0,2018/04/07 01:38:42,
,,0,0,0,2018/04/06 22:01:28,
Bottle Breast Milk,,0,0,20,2018/04/06 21:50:53,
Bottle Breast Milk,,0,0,50,2018/04/06 20:00:47,
,,0,0,0,2018/04/06 18:20:30,
,,0,0,0,2018/04/06 17:45:45,
Bottle Breast Milk,,0,0,50,2018/04/06 17:25:56,
Bottle Breast Milk,,0,0,10,2018/04/06 16:10:07,
Bottle Breast Milk,,0,0,70,2018/04/06 13:00:40,
,,0,0,0,2018/04/06 12:12:43,
Bottle Breast Milk,,0,0,50,2018/04/06 11:30:31,
Breast Timer,R,0,2580,0,2018/04/06 10:35:31,
Bottle Breast Milk,,0,0,60,2018/04/06 06:30:08,
,,0,0,0,2018/04/06 06:34:47,
Bottle Breast Milk,,0,0,35,2018/04/06 04:35:27,
,,0,0,0,2018/04/06 03:16:47,
Bottle Breast Milk,,0,0,40,2018/04/06 01:45:51,
,,0,0,0,2018/04/05 22:10:23,
Bottle Breast Milk,,0,0,55,2018/04/05 21:35:13,
Breast Input,L,2700,0,0,2018/04/05 19:15:45,
Bottle Breast Milk,,0,0,40,2018/04/05 20:45:12,
Bottle Breast Milk,,0,0,20,2018/04/05 14:30:11,
Breast Timer,R,0,2640,0,2018/04/05 18:24:58,
Bottle Breast Milk,,0,0,40,2018/04/05 13:27:04,
,,0,0,0,2018/04/05 13:19:42,
Bottle Breast Milk,,0,0,45,2018/04/05 09:05:24,
,,0,0,0,2018/04/05 09:11:35,
,,0,0,0,2018/04/05 08:34:40,
Breast Timer,L,1860,0,0,2018/04/05 08:34:47,
Bottle Breast Milk,,0,0,100,2018/04/05 05:00:53,
,,0,0,0,2018/04/05 04:54:26,
Bottle Breast Milk,,0,0,60,2018/04/05 01:30:04,
,,0,0,0,2018/04/05 01:40:34,
Bottle Breast Milk,,0,0,50,2018/04/05 23:00:00,
,,0,0,0,2018/04/04 21:30:47,
Bottle Breast Milk,,0,0,10,2018/04/04 21:30:14,
Bottle Breast Milk,,0,0,40,2018/04/04 20:40:38,
,,0,0,0,2018/04/04 17:29:16,
Bottle Breast Milk,,0,0,60,2018/04/04 17:20:24,
Bottle Breast Milk,,0,0,55,2018/04/04 14:00:31,
,,0,0,0,2018/04/04 12:41:31,
Breast Timer,R,3240,1440,0,2018/04/04 10:36:12,
,,0,0,0,2018/04/04 06:37:10,
Bottle Breast Milk,,0,0,60,2018/04/04 06:40:48,
Bottle Formula,,0,0,40,2018/04/04 06:40:34,
Bottle Formula,,0,0,15,2018/04/04 03:05:18,
Bottle Breast Milk,,0,0,15,2018/04/04 03:05:06,
,,0,0,0,2018/04/04 02:21:32,
Bottle Breast Milk,,0,0,10,2018/04/04 02:30:31,
Bottle Formula,,0,0,30,2018/04/03 23:15:52,
Bottle Breast Milk,,0,0,55,2018/04/03 23:15:16,
,,0,0,0,2018/04/03 23:12:07,
Bottle Breast Milk,,0,0,50,2018/04/03 20:10:48,
,,0,0,0,2018/04/03 20:13:32,
Breast Timer,L,720,3360,0,2018/04/03 18:37:12,
Bottle Formula,,0,0,45,2018/04/03 14:50:32,
,,0,0,0,2018/04/03 15:15:22,
Bottle Breast Milk,,0,0,45,2018/04/03 14:15:57,
Bottle Breast Milk,,0,0,30,2018/04/03 12:50:58,
Bottle Formula,,0,0,30,2018/04/03 12:50:43,
Bottle Formula,,0,0,30,2018/04/03 12:15:00,
,,0,0,0,2018/04/03 11:31:25,
Breast Timer,L,2940,0,0,2018/04/03 11:31:08,
,,0,0,0,2018/04/03 07:47:24,
Bottle Formula,,0,0,15,2018/04/03 07:45:25,
,,0,0,0,2018/04/03 04:11:44,
Bottle Formula,,0,0,80,2018/04/03 04:00:29,
Bottle Breast Milk,,0,0,30,2018/04/03 04:00:07,
,,0,0,0,2018/04/03 01:14:45,
Bottle Breast Milk,,0,0,40,2018/04/02 23:55:18,
Bottle Formula,,0,0,60,2018/04/02 23:55:15,
Bottle Breast Milk,,0,0,50,2018/04/02 22:00:32,
,,0,0,0,2018/04/02 22:09:49,
Breast Timer,L,2940,0,0,2018/04/02 21:12:57,
Bottle Breast Milk,,0,0,65,2018/04/02 19:15:58,
,,0,0,0,2018/04/02 19:07:10,
Bottle Formula,,0,0,35,2018/04/02 17:00:56,
Bottle Breast Milk,,0,0,35,2018/04/02 17:00:24,
,,0,0,0,2018/04/02 16:00:20,
Bottle Breast Milk,,0,0,30,2018/04/02 15:05:00,
Bottle Formula,,0,0,30,2018/04/02 15:04:51,
,,0,0,0,2018/04/02 13:31:10,
Bottle Formula,,0,0,40,2018/04/02 10:31:30,
,,0,0,0,2018/04/02 10:37:40,
Bottle Breast Milk,,0,0,45,2018/04/02 08:45:19,
Breast Timer,R,2040,480,0,2018/04/02 07:46:34,
Breast Timer,L,1380,1260,0,2018/04/02 03:53:17,
,,0,0,0,2018/04/02 02:50:36,
Bottle Breast Milk,,0,0,50,2018/04/02 01:55:38,
Breast Timer,L,1380,1080,0,2018/04/02 00:45:42,
Bottle Formula,,0,0,90,2018/04/01 20:50:36,
,,0,0,0,2018/04/01 20:58:57,
Bottle Breast Milk,,0,0,50,2018/04/01 18:40:45,
Breast Timer,R,780,780,0,2018/04/01 18:20:56,
,,0,0,0,2018/04/01 16:48:01,
Bottle Breast Milk,,0,0,80,2018/04/01 15:15:55,
Bottle Breast Milk,,0,0,80,2018/04/01 15:15:47,
Breast Timer,R,1860,1200,0,2018/04/01 14:17:07,
Bottle Breast Milk,,0,0,20,2018/04/01 10:45:21,
Bottle Formula,,0,0,40,2018/04/01 10:45:56,
,,0,0,0,2018/04/01 10:35:55,
Bottle Formula,,0,0,15,2018/04/01 10:20:11,
Breast Timer,L,300,3180,0,2018/04/01 08:15:02,
,,0,0,0,2018/04/01 05:36:02,
Bottle Breast Milk,,0,0,15,2018/04/01 05:50:13,
Bottle Formula,,0,0,30,2018/04/01 05:50:51,
Bottle Formula,,0,0,45,2018/04/01 01:45:35,
Bottle Breast Milk,,0,0,25,2018/04/01 01:45:12,
,,0,0,0,2018/04/01 00:25:06,
Bottle Breast Milk,,0,0,25,2018/04/01 00:20:23,
Bottle Formula,,0,0,30,2018/04/01 00:20:33,
Bottle Formula,,0,0,40,2018/03/31 22:00:36,
Bottle Breast Milk,,0,0,15,2018/03/31 22:00:33,
Breast Timer,L,1980,0,0,2018/03/31 21:42:06,
Breast Timer,R,0,2280,0,2018/03/31 20:22:46,
,,0,0,0,2018/03/31 19:02:39,
Bottle Breast Milk,,0,0,35,2018/03/31 16:55:17,
Bottle Formula,,0,0,30,2018/03/31 16:55:58,
Breast Timer,L,1740,0,0,2018/03/31 16:55:48,
,,0,0,0,2018/03/31 15:19:58,
Bottle Formula,,0,0,30,2018/03/31 13:40:19,
Bottle Breast Milk,,0,0,40,2018/03/31 13:40:47,
Breast Timer,R,0,720,0,2018/03/31 13:35:01,
,,0,0,0,2018/03/31 11:52:59,
Bottle Breast Milk,,0,0,55,2018/03/31 10:29:54,
,,0,0,0,2018/03/31 09:01:04,
Bottle Breast Milk,,0,0,60,2018/03/31 08:40:27,
Breast Timer,R,660,1200,0,2018/03/31 07:56:25,
,,0,0,0,2018/03/31 03:43:53,
Bottle Breast Milk,,0,0,60,2018/03/31 03:40:15,
Breast Timer,L,420,480,0,2018/03/31 03:22:37,
,,0,0,0,2018/03/30 23:06:14,
Bottle Breast Milk,,0,0,65,2018/03/30 23:22:18,
,,0,0,0,2018/03/30 20:16:20,
Bottle Breast Milk,,0,0,40,2018/03/30 19:30:34,
Breast Timer,L,2400,600,0,2018/03/30 18:51:37,
,,0,0,0,2018/03/30 16:11:52,
Bottle Breast Milk,,0,0,50,2018/03/30 15:51:05,
Breast Timer,R,1680,540,0,2018/03/30 15:13:47,
Bottle Breast Milk,,0,0,50,2018/03/30 11:50:36,
,,0,0,0,2018/03/30 11:57:19,
,,0,0,0,2018/03/30 11:51:20,
Breast Timer,L,600,0,0,2018/03/30 09:44:48,
,,0,0,0,2018/03/30 08:56:24,
Bottle Breast Milk,,0,0,50,2018/03/30 08:30:15,
,,0,0,0,2018/03/30 05:15:28,
Bottle Breast Milk,,0,0,50,2018/03/30 04:55:01,
Bottle Breast Milk,,0,0,20,2018/03/30 02:40:27,
,,0,0,0,2018/03/30 01:50:55,
Bottle Breast Milk,,0,0,50,2018/03/30 01:30:23,
,,0,0,0,2018/03/29 21:15:41,
Bottle Breast Milk,,0,0,40,2018/03/29 22:55:09,
Bottle Breast Milk,,0,0,25,2018/03/29 10:30:36,
Bottle Breast Milk,,0,0,50,2018/03/29 21:00:11,
Bottle Breast Milk,,0,0,25,2018/03/29 15:00:06,
Bottle Breast Milk,,0,0,50,2018/03/29 18:30:45,
,,0,0,0,2018/03/29 18:50:00,
Bottle Breast Milk,,0,0,15,2018/03/29 03:44:29,
Bottle Breast Milk,,0,0,25,2018/03/29 01:31:48,
Bottle Breast Milk,,0,0,25,2018/03/28 17:20:44,
